Unnamed: 0,CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents,callDateTime,Priority,CallDescription,Season,Month,Hour
128492,2015-01-26,06:20:00,7A,2600 N HILTON ST,AUTO THEFT,Outside,NONE,641.0,NORTHWESTERN,Hanlon-Longwood,-76.67282,39.31734,"(39.3173400000, -76.6728200000)",STREET,1,2015-01-26 06:39:00,Medium,Auto Theft,winter,1,6
128493,2015-01-26,06:00:00,5D,700 CATHEDRAL ST,BURGLARY,Inside,NONE,142.0,CENTRAL,Mount Vernon,-76.61711,39.29826,"(39.2982600000, -76.6171100000)",SCHOOL,1,2015-01-26 17:33:00,Low,Auto Accident,winter,1,6
128495,2015-01-26,05:00:00,5E,3200 E FAIRMOUNT AV,BURGLARY,Inside,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.57177,39.29355,"(39.2935500000, -76.5717700000)",UNKNOWN,1,2015-01-26 20:06:00,Medium,Burglary,winter,1,5
128497,2015-01-26,03:00:00,5D,1300 BLOOMINGDALE RD,BURGLARY,Inside,NONE,814.0,SOUTHWESTERN,Winchester,-76.66579,39.30235,"(39.3023500000, -76.6657900000)",OTHER - IN,1,2015-01-26 11:38:00,Medium,Burglary,winter,1,3
128501,2015-01-26,00:50:00,4B,1700 POPLAR GROVE ST,AGG. ASSAULT,Outside,KNIFE,813.0,SOUTHWESTERN,Northwest Community Actio,-76.66572,39.3074,"(39.3074000000, -76.6657200000)",PORCH/DECK,1,2015-01-26 00:52:00,High,Cutting,winter,1,0
128502,2015-01-26,00:30:00,7C,800 BENNINGHAUS RD,AUTO THEFT,Outside,NONE,523.0,NORTHERN,Belvedere,-76.60441999999998,39.35997,"(39.3599700000, -76.6044200000)",YARD,1,2015-01-26 06:58:00,Medium,Auto Theft,winter,1,0
128508,2015-01-26,00:15:00,6C,3600 DOLFIELD AV,LARCENY,Inside,NONE,643.0,NORTHWESTERN,Dolfield,-76.6755,39.33608,"(39.3360800000, -76.6755000000)",OTHER - IN,1,2015-01-26 00:11:00,Low,Larceny,winter,1,0
128265,2015-01-27,23:30:00,4E,1500 N DURHAM ST,COMMON ASSAULT,Inside,HANDS,331.0,EASTERN,Broadway East,-76.59217,39.30803,"(39.3080300000, -76.5921700000)",ROW/TOWNHO,1,2015-01-27 23:12:00,High,Aggrav Assault,winter,1,23
128267,2015-01-27,23:10:00,6C,2000 GWYNNS FALLS PW,LARCENY,Inside,NONE,731.0,WESTERN,Mondawmin,-76.65236,39.31581,"(39.3158100000, -76.6523600000)",GROCERY/CO,1,2015-01-27 23:12:00,Low,Other,winter,1,23
128268,2015-01-27,23:00:00,6D,2400 E FAYETTE ST,LARCENY FROM AUTO,Outside,NONE,221.0,SOUTHEASTERN,Patterson Place,-76.58332,39.29439,"(39.2943900000, -76.5833200000)",STREET,1,2015-01-28 11:51:00,Low,Destruct Propty,winter,1,23
128271,2015-01-27,22:00:00,5A,400 S SMALLWOOD ST,BURGLARY,Inside,NONE,841.0,SOUTHWESTERN,Carrollton Ridge,-76.6512,39.28252,"(39.2825200000, -76.6512000000)",ROW/TOWNHO,1,2015-01-28 14:04:00,Medium,Burglary,winter,1,22
128272,2015-01-27,22:00:00,7A,800 MANGOLD ST,AUTO THEFT,Outside,NONE,932.0,SOUTHERN,Washington Village/Pigtow,-76.62768,39.28123,"(39.2812300000, -76.6276800000)",STREET,1,2015-01-28 10:39:00,Medium,Auto Theft,winter,1,22
128278,2015-01-27,20:00:00,6D,2800 SOUTHERN AV,LARCENY FROM AUTO,Outside,NONE,421.0,NORTHEASTERN,Lauraville,-76.5701,39.34584,"(39.3458400000, -76.5701000000)",STREET,1,2015-01-28 16:38:00,Low,Larceny f/Auto,winter,1,20
128279,2015-01-27,20:00:00,5D,700 N FULTON AV,BURGLARY,Inside,NONE,713.0,WESTERN,Harlem Park,-76.64555,39.29699,"(39.2969900000, -76.6455500000)",OTHER - IN,1,2015-01-28 12:56:00,Medium,Burglary,winter,1,20
128281,2015-01-27,20:00:00,6D,1300 E CHASE ST,LARCENY FROM AUTO,Outside,NONE,313.0,EASTERN,Johnston Square,-76.60029,39.30302,"(39.3030200000, -76.6002900000)",STREET,1,2015-01-28 07:14:00,Low,Larceny f/Auto,winter,1,20
128283,2015-01-27,19:30:00,6E,2100 KOKO LA,LARCENY,Outside,NONE,731.0,WESTERN,Panway/Braddish Avenue,-76.66324,39.31164,"(39.3116400000, -76.6632400000)",STREET,1,2015-01-28 07:34:00,Low,Larceny f/Auto,winter,1,19
128284,2015-01-27,19:30:00,3JK,100 E 25TH ST,ROBBERY - RESIDENCE,Inside,KNIFE,512.0,NORTHERN,Charles Village,-76.61466,39.31795,"(39.3179500000, -76.6146600000)",ROW/TOWNHO,1,2015-01-27 19:37:00,High,Robbery Armed,winter,1,19
128285,2015-01-27,19:20:00,4E,4100 MARIBAN CT,COMMON ASSAULT,Inside,HANDS,913.0,SOUTHERN,Brooklyn,-76.59798,39.2292,"(39.2292000000, -76.5979800000)",ROW/TOWNHO,1,2015-01-27 19:25:00,High,Abduction other,winter,1,19
128286,2015-01-27,19:20:00,4E,4100 MARIBAN CT,COMMON ASSAULT,Inside,HANDS,913.0,SOUTHERN,Brooklyn,-76.59798,39.2292,"(39.2292000000, -76.5979800000)",ROW/TOWNHO,1,2015-01-27 19:25:00,High,Abduction other,winter,1,19
128294,2015-01-27,18:00:00,5A,3100 LEEDS ST,BURGLARY,Inside,NONE,842.0,SOUTHWESTERN,Carroll-South Hilton,-76.66853,39.28273,"(39.2827300000, -76.6685300000)",ROW/TOWNHO,1,2015-01-28 19:44:00,Medium,Burglary,winter,1,18
128296,2015-01-27,18:00:00,7A,3200 CLIFTMONT AV,AUTO THEFT,Outside,NONE,434.0,NORTHEASTERN,Belair-Edison,-76.57339,39.31885,"(39.3188500000, -76.5733900000)",STREET,1,2015-01-27 23:19:00,Medium,Auto Theft,winter,1,18
128298,2015-01-27,17:57:00,5C,5200 FLORENCE AV,BURGLARY,Inside,NONE,633.0,NORTHWESTERN,Arlington,-76.67958,39.3484,"(39.3484000000, -76.6795800000)",OTHER/RESI,1,2015-01-27 17:56:00,Medium,Burglary,winter,1,17
128307,2015-01-27,16:53:00,4E,6100 BIRCHWOOD AV,COMMON ASSAULT,Inside,HANDS,423.0,NORTHEASTERN,Hamilton Hills,-76.56456,39.35947,"(39.3594700000, -76.5645600000)",ROW/TOWNHO,1,2015-01-27 16:44:00,Medium,Common Assault,winter,1,16
128308,2015-01-27,16:45:00,6D,2200 E LOMBARD ST,LARCENY FROM AUTO,Outside,NONE,212.0,SOUTHEASTERN,Butcher's Hill,-76.58605,39.29071,"(39.2907100000, -76.5860500000)",STREET,1,2015-01-27 16:48:00,Low,Larceny f/Auto,winter,1,16
128310,2015-01-27,16:30:00,5A,3800 ST VICTOR ST,BURGLARY,Inside,NONE,913.0,SOUTHERN,Brooklyn,-76.59770999999998,39.23227,"(39.2322700000, -76.5977100000)",ROW/TOWNHO,1,2015-01-28 12:56:00,Medium,Burglary,winter,1,16
128316,2015-01-27,15:45:00,4E,6600 HOLABIRD AV,COMMON ASSAULT,Outside,HANDS,243.0,SOUTHEASTERN,Broening Manor,-76.53233,39.27251,"(39.2725100000, -76.5323300000)",BUS/AUTO,1,2015-01-27 15:47:00,Medium,Common Assault,winter,1,15
128317,2015-01-27,15:45:00,4E,6600 HOLABIRD AV,COMMON ASSAULT,Outside,HANDS,243.0,SOUTHEASTERN,Broening Manor,-76.53233,39.27251,"(39.2725100000, -76.5323300000)",BUS/AUTO,1,2015-01-27 15:47:00,Medium,Common Assault,winter,1,15
128318,2015-01-27,15:45:00,4E,6600 HOLABIRD AV,COMMON ASSAULT,Outside,HANDS,243.0,SOUTHEASTERN,Broening Manor,-76.53233,39.27251,"(39.2725100000, -76.5323300000)",BUS/AUTO,1,2015-01-27 15:47:00,Medium,Common Assault,winter,1,15
128323,2015-01-27,15:15:00,6D,2400 E FAIRMOUNT AV,LARCENY FROM AUTO,Outside,NONE,221.0,SOUTHEASTERN,Patterson Place,-76.5827,39.29306,"(39.2930600000, -76.5827000000)",STREET,1,2015-01-27 16:11:00,Low,Larceny f/Auto,winter,1,15
128328,2015-01-27,14:40:00,6L,100 MC MECHEN ST,LARCENY,Inside,NONE,132.0,CENTRAL,Bolton Hill,-76.62459,39.30943,"(39.3094300000, -76.6245900000)",SCHOOL,1,2015-01-27 12:24:00,Out of Service,Common Assault,winter,1,14
128332,2015-01-27,14:20:00,5A,2800 PELHAM AV,BURGLARY,Inside,NONE,432.0,NORTHEASTERN,Belair-Edison,-76.57179000000002,39.32532,"(39.3253200000, -76.5717900000)",ROW/TOWNHO,1,2015-01-27 14:17:00,Medium,Burglary,winter,1,14
128334,2015-01-27,14:15:00,4E,500 N FULTON AV,COMMON ASSAULT,Inside,HANDS,713.0,WESTERN,Harlem Park,-76.64553000000002,39.29482,"(39.2948200000, -76.6455300000)",ROW/TOWNHO,1,2015-01-27 14:19:00,Medium,Common Assault,winter,1,14
128335,2015-01-27,14:00:00,6D,3300 OLD YORK RD,LARCENY FROM AUTO,Outside,NONE,543.0,NORTHERN,Waverly,-76.60847,39.32854,"(39.3285400000, -76.6084700000)",STREET,1,2015-01-28 00:17:00,Low,Traffic Stop,winter,1,14
128336,2015-01-27,14:00:00,5A,3000 E NORTHERN PW,BURGLARY,Inside,NONE,424.0,NORTHEASTERN,Westfield,-76.54831,39.36193,"(39.3619300000, -76.5483100000)",SINGLE HOU,1,2015-01-27 15:21:00,Medium,Burglary,winter,1,14
128338,2015-01-27,13:45:00,5A,100 N JANNEY ST,BURGLARY,Inside,NONE,241.0,SOUTHEASTERN,Kresson,-76.56079,39.29436,"(39.2943600000, -76.5607900000)",ROW/TOWNHO,1,2015-01-27 13:31:00,Medium,Burglary,winter,1,13
128341,2015-01-27,13:30:00,6J,800 WILLIAM ST,LARCENY,Outside,NONE,942.0,SOUTHERN,Federal Hill,-76.61116,39.27959,"(39.2795900000, -76.6111600000)",PORCH/DECK,1,2015-01-27 16:17:00,Low,Larceny,winter,1,13
128342,2015-01-27,13:15:00,6D,2700 E STRATHMORE AV,LARCENY FROM AUTO,Outside,NONE,421.0,NORTHEASTERN,Lauraville,-76.56782,39.35065,"(39.3506500000, -76.5678200000)",STREET,1,2015-01-27 13:15:00,Low,Larceny f/Auto,winter,1,13
128348,2015-01-27,12:45:00,6D,4800 YELLOWWOOD AV,LARCENY FROM AUTO,Outside,NONE,533.0,NORTHERN,Coldspring,-76.6581,39.3471,"(39.3471000000, -76.6581000000)",STREET,1,2015-01-27 20:08:00,Low,Destruct Propty,winter,1,12
128350,2015-01-27,12:20:00,6J,2700 N HOWARD ST,LARCENY,Outside,NONE,511.0,NORTHERN,Remington,-76.61995,39.32061,"(39.3206100000, -76.6199500000)",PORCH/DECK,1,2015-01-27 14:56:00,Low,Larceny,winter,1,12
128352,2015-01-27,12:00:00,4E,3400 ELLERSLIE AV,COMMON ASSAULT,Inside,HANDS,543.0,NORTHERN,Waverly,-76.60364,39.32996,"(39.3299600000, -76.6036400000)",SCHOOL,1,2015-01-28 15:18:00,Out of Service,Other,winter,1,12
128353,2015-01-27,12:00:00,5A,3100 RUECKERT AV,BURGLARY,Inside,NONE,426.0,NORTHEASTERN,Waltherson,-76.56338000000002,39.34697,"(39.3469700000, -76.5633800000)",OTHER/RESI,1,2015-01-28 14:55:00,Medium,Burglary,winter,1,12
128355,2015-01-27,12:00:00,6D,5700 NARCISSUS AV,LARCENY FROM AUTO,Outside,NONE,632.0,NORTHWESTERN,Glen,-76.68753000000002,39.35244,"(39.3524400000, -76.6875300000)",STREET,1,2015-01-28 14:55:00,Low,Larceny f/Auto,winter,1,12
128356,2015-01-27,12:00:00,5A,5800 LOCH RAVEN BD,BURGLARY,Inside,NONE,414.0,NORTHEASTERN,Ramblewood,-76.58793,39.36156,"(39.3615600000, -76.5879300000)",ROW/TOWNHO,1,2015-01-27 13:40:00,Medium,Burglary,winter,1,12
128359,2015-01-27,11:20:00,6D,1800 N CHARLES ST,LARCENY FROM AUTO,Outside,NONE,141.0,CENTRAL,Charles North,-76.61644,39.30988,"(39.3098800000, -76.6164400000)",GAS STATIO,1,2015-01-27 11:14:00,Low,Larceny f/Auto,winter,1,11
128362,2015-01-27,10:51:00,6C,1700 WASHINGTON BD,LARCENY,Inside,NONE,941.0,SOUTHERN,Carroll - Camden Industri,-76.64166,39.27567,"(39.2756700000, -76.6416600000)",CONVENIENC,1,2015-01-27 10:57:00,Low,Subject stop,winter,1,10
128374,2015-01-27,08:15:00,6J,5400 WHITWOOD RD,LARCENY,Inside,NONE,441.0,NORTHEASTERN,Cedonia,-76.53455,39.33326,"(39.3332600000, -76.5345500000)",UNKNOWN,1,2015-01-27 18:39:00,Low,Larceny,winter,1,8
128378,2015-01-27,08:05:00,7A,3900 FERNHILL AV,AUTO THEFT,Outside,NONE,643.0,NORTHWESTERN,Dolfield,-76.6827,39.33779000000001,"(39.3377900000, -76.6827000000)",STREET,1,2015-01-27 08:10:00,Medium,Auto Theft,winter,1,8
128380,2015-01-27,08:00:00,6E,4100 MARIBAN CT,LARCENY,Inside,NONE,913.0,SOUTHERN,Brooklyn,-76.59813,39.22899,"(39.2289900000, -76.5981300000)",SINGLE HOU,1,2015-01-27 19:25:00,High,Abduction other,winter,1,8
128385,2015-01-27,05:30:00,5A,6000 OLD HARFORD RD,BURGLARY,Inside,NONE,424.0,NORTHEASTERN,Westfield,-76.55811,39.35802,"(39.3580200000, -76.5581100000)",SINGLE HOU,1,2015-01-27 14:01:00,Medium,Burglary,winter,1,5
128389,2015-01-27,04:00:00,7A,400 N BRADFORD ST,AUTO THEFT,,NONE,221.0,SOUTHEASTERN,McElderry Park,-76.58428,39.29592,"(39.2959200000, -76.5842800000)",,1,2015-01-28 12:41:00,Medium,Auto Theft,winter,1,4
128390,2015-01-27,03:51:46,2A,2700 TALBOT RD,RAPE,Outside,OTHER,641.0,NORTHWESTERN,Windsor Hills,-76.69084000000002,39.31695,"(39.3169500000, -76.6908400000)",STREET,1,2015-01-27 20:10:00,Medium,Common Assault,winter,1,3
128391,2015-01-27,01:36:00,4E,1200 HARWOOD AV,COMMON ASSAULT,Inside,HANDS,414.0,NORTHEASTERN,Woodbourne Heights,-76.59473,39.35557,"(39.3555700000, -76.5947300000)",APT/CONDO,1,2015-01-27 01:23:00,Medium,Common Assault,winter,1,1
128393,2015-01-27,01:30:00,6D,3600 ST PAUL ST,LARCENY FROM AUTO,Outside,NONE,542.0,NORTHERN,Guilford,-76.61627,39.33268,"(39.3326800000, -76.6162700000)",STREET,1,2015-01-27 11:53:00,Low,Larceny f/Auto,winter,1,1
128120,2015-01-28,21:00:00,7A,900 DANTREY CT,AUTO THEFT,Inside,NONE,913.0,SOUTHERN,Brooklyn,-76.59938000000002,39.22964,"(39.2296400000, -76.5993800000)",PUBLIC HOU,1,2015-01-29 07:38:00,Medium,Auto Theft,winter,1,21
128140,2015-01-28,23:00:00,5D,1000 E HOFFMAN ST,BURGLARY,Inside,NONE,343.0,EASTERN,Oliver,-76.60361,39.30609000000001,"(39.3060900000, -76.6036100000)",LIQUOR STO,1,2015-01-29 11:56:00,Medium,Burglary,winter,1,23
128144,2015-01-28,22:30:00,4E,2900 MARKLEY AV,COMMON ASSAULT,Inside,HANDS,421.0,NORTHEASTERN,Lauraville,-76.57226999999997,39.34163,"(39.3416300000, -76.5722700000)",APT/CONDO,1,2015-01-28 22:38:00,Medium,Common Assault,winter,1,22
128145,2015-01-28,22:25:00,6J,1600 AISQUITH ST,LARCENY,Inside,NONE,343.0,EASTERN,Oliver,-76.6024,39.30869000000001,"(39.3086900000, -76.6024000000)",ROW/TOWNHO,1,2015-01-28 22:15:00,Low,Larceny,winter,1,22
128146,2015-01-28,22:00:00,7A,6600 WALTHER AV,AUTO THEFT,Outside,NONE,425.0,NORTHEASTERN,Rosemont East,-76.53881,39.35711,"(39.3571100000, -76.5388100000)",STREET,1,2015-01-29 07:31:00,Medium,Auto Theft,winter,1,22
128147,2015-01-28,22:00:00,6E,600 CHERRYCREST RD,LARCENY,Inside,NONE,922.0,SOUTHERN,Cherry Hill,-76.62138,39.24868,"(39.2486800000, -76.6213800000)",PARKING LO,1,2015-01-29 19:06:00,Low,Larceny f/Auto,winter,1,22
128148,2015-01-28,21:30:00,5D,2000 JEFFERSON ST,BURGLARY,Inside,NONE,321.0,EASTERN,CARE,-76.58807,39.29647,"(39.2964700000, -76.5880700000)",RETAIL/SMA,1,2015-01-29 09:29:00,Medium,Burglary,winter,1,21
128150,2015-01-28,21:00:00,6D,4000 CEDARDALE RD,LARCENY FROM AUTO,Outside,NONE,643.0,NORTHWESTERN,East Arlington,-76.66966,39.33336,"(39.3333600000, -76.6696600000)",STREET,1,2015-01-29 07:59:00,Low,Larceny f/Auto,winter,1,21
128151,2015-01-28,21:00:00,5D,4600 FALLS RD,BURGLARY,Inside,NONE,541.0,NORTHERN,Cross Keys,-76.64088000000002,39.34514,"(39.3451400000, -76.6408800000)",SCHOOL,1,2015-01-29 07:56:00,Out of Service,Burglary,winter,1,21
128155,2015-01-28,20:30:00,5B,2200 ROUND RD,BURGLARY,Inside,NONE,922.0,SOUTHERN,Cherry Hill,-76.62586999999998,39.25358,"(39.2535800000, -76.6258700000)",ROW/TOWNHO,1,2015-01-28 00:06:00,Medium,Disorderly,winter,1,20
128169,2015-01-28,17:45:00,7A,4900 ABERDEEN AV,AUTO THEFT,Outside,NONE,443.0,NORTHEASTERN,Frankford,-76.54971,39.32047,"(39.3204700000, -76.5497100000)",STREET,1,2015-01-28 17:35:00,Medium,Auto Theft,winter,1,17
128170,2015-01-28,17:30:00,6D,4600 ELSRODE AV,LARCENY FROM AUTO,Outside,NONE,421.0,NORTHEASTERN,Lauraville,-76.57189,39.34406,"(39.3440600000, -76.5718900000)",STREET,1,2015-01-29 09:49:00,Low,Larceny f/Auto,winter,1,17
128171,2015-01-28,17:12:00,5A,3300 NOBLE ST,BURGLARY,Inside,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborho,-76.56999,39.293,"(39.2930000000, -76.5699900000)",OTHER/RESI,1,2015-01-28 17:07:00,Medium,Burglary,winter,1,17
128178,2015-01-28,16:00:00,5D,1000 N CHARLES ST,BURGLARY,Inside,NONE,141.0,CENTRAL,Mid-Town Belvedere,-76.61596,39.30151,"(39.3015100000, -76.6159600000)",DOCTORS OF,1,2015-01-29 10:33:00,Medium,Burglary,winter,1,16
128180,2015-01-28,16:00:00,4E,100 E FAYETTE ST,COMMON ASSAULT,Outside,HANDS,111.0,CENTRAL,Downtown,-76.6137,39.29046,"(39.2904600000, -76.6137000000)",STREET,1,2015-01-29 11:01:00,Out of Service,Common Assault,winter,1,16
128188,2015-01-28,15:00:00,5A,1900 E 30TH ST,BURGLARY,Inside,NONE,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.58876,39.32543,"(39.3254300000, -76.5887600000)",ROW/TOWNHO,1,2015-01-28 14:43:00,Medium,Burglary,winter,1,15
128192,2015-01-28,14:30:00,6D,1800 N CALVERT ST,LARCENY FROM AUTO,Outside,NONE,141.0,CENTRAL,Greenmount West,-76.61374,39.31,"(39.3100000000, -76.6137400000)",STREET,1,2015-01-28 15:00:00,Low,Larceny f/Auto,winter,1,14
128194,2015-01-28,14:20:00,5A,1700 GORSUCH AV,BURGLARY,Inside,NONE,411.0,NORTHEASTERN,Coldstream Homestead Mont,-76.59393,39.32082,"(39.3208200000, -76.5939300000)",ROW/TOWNHO,1,2015-01-28 15:35:00,Medium,Burglary,winter,1,14
128196,2015-01-28,14:00:00,6J,700 VAN LILL ST,LARCENY,Outside,NONE,232.0,SOUTHEASTERN,Canton,-76.58515,39.28448,"(39.2844800000, -76.5851500000)",OTHER - OU,1,2015-01-28 14:07:00,Low,Larceny,winter,1,14
128197,2015-01-28,14:00:00,7A,4200 PARKTON ST,AUTO THEFT,Outside,NONE,833.0,SOUTHWESTERN,Yale Heights,-76.68545999999998,39.27673,"(39.2767300000, -76.6854600000)",STREET,1,2015-01-28 14:22:00,Medium,Auto Theft,winter,1,14
128198,2015-01-28,14:00:00,6G,6900 PARK HEIGHTS AV,LARCENY,Inside,NONE,631.0,NORTHWESTERN,Fallstaff,-76.703,39.36493,"(39.3649300000, -76.7030000000)",SCHOOL,1,2015-01-29 08:32:00,Out of Service,Larceny,winter,1,14
128207,2015-01-28,13:00:00,3JO,500 WALKER AV,ROBBERY - RESIDENCE,Inside,OTHER,522.0,NORTHERN,Lake Walker,-76.60696999999998,39.37172,"(39.3717200000, -76.6069700000)",APT/CONDO,1,2015-01-28 09:46:00,Low,Other,winter,1,13
128208,2015-01-28,13:00:00,3JO,500 WALKER AV,ROBBERY - RESIDENCE,Inside,OTHER,522.0,NORTHERN,Lake Walker,-76.60696999999998,39.37172,"(39.3717200000, -76.6069700000)",APT/CONDO,1,2015-01-28 09:46:00,Low,Other,winter,1,13
128209,2015-01-28,13:00:00,3JO,500 WALKER AV,ROBBERY - RESIDENCE,Inside,OTHER,522.0,NORTHERN,Lake Walker,-76.60696999999998,39.37172,"(39.3717200000, -76.6069700000)",APT/CONDO,1,2015-01-28 09:46:00,Low,Other,winter,1,13
128210,2015-01-28,13:00:00,3JO,500 WALKER AV,ROBBERY - RESIDENCE,Inside,OTHER,522.0,NORTHERN,Lake Walker,-76.60696999999998,39.37172,"(39.3717200000, -76.6069700000)",APT/CONDO,1,2015-01-28 09:46:00,Low,Other,winter,1,13
128211,2015-01-28,12:45:00,4E,2400 DORTON CT,COMMON ASSAULT,Inside,HANDS,921.0,SOUTHERN,Westport,-76.64055,39.26214,"(39.2621400000, -76.6405500000)",ROW/TOWNHO,1,2015-01-28 12:47:00,Medium,Common Assault,winter,1,12
128215,2015-01-28,12:00:00,6L,300 ALLENDALE ST,LARCENY,Inside,NONE,843.0,SOUTHWESTERN,Allendale,-76.6782,39.29119,"(39.2911900000, -76.6782000000)",RETAIL/SMA,1,2015-01-29 16:47:00,Low,Larceny,winter,1,12
128220,2015-01-28,11:30:00,3D,2600 JEFFERSON ST,ROBBERY - COMMERCIAL,Inside,NONE,221.0,SOUTHEASTERN,McElderry Park,-76.57999000000002,39.29679,"(39.2967900000, -76.5799900000)",CONVENIENC,1,2015-01-28 11:31:00,High,Robbery Unarmed,winter,1,11
128221,2015-01-28,11:30:00,6D,900 W PRATT ST,LARCENY FROM AUTO,Outside,NONE,931.0,SOUTHERN,Hollins Market,-76.63249,39.28586,"(39.2858600000, -76.6324900000)",STREET,1,2015-01-28 14:01:00,Low,Larceny f/Auto,winter,1,11
128225,2015-01-28,11:01:00,5C,900 COOKS LA,BURGLARY,Inside,NONE,823.0,SOUTHWESTERN,West Hills,-76.70711,39.29632,"(39.2963200000, -76.7071100000)",ROW/TOWNHO,1,2015-01-28 12:13:00,Medium,Burglary,winter,1,11
128226,2015-01-28,11:00:00,6D,2100 W BALTIMORE ST,LARCENY FROM AUTO,Outside,NONE,714.0,WESTERN,Penrose/Fayette Street Ou,-76.65028000000002,39.28804,"(39.2880400000, -76.6502800000)",STREET,1,2015-01-29 09:36:00,Medium,911/No Voice,winter,1,11
128228,2015-01-28,10:45:00,3P,1100 COVINGTON ST,ROBBERY - STREET,Inside,NONE,943.0,SOUTHERN,Riverside,-76.60701,39.2771,"(39.2771000000, -76.6070100000)",SCHOOL,1,2015-01-29 12:25:00,Out of Service,Robbery Unarmed,winter,1,10
128233,2015-01-28,09:51:00,6G,3400 LEVERTON AV,LARCENY,Inside,NONE,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56851,39.2918,"(39.2918000000, -76.5685100000)",ROW/TOWNHO,1,2015-01-28 09:48:00,Low,Larceny,winter,1,9
128238,2015-01-28,08:45:00,7A,3600 MARY AV,AUTO THEFT,Outside,NONE,425.0,NORTHEASTERN,Glenham-Belhar,-76.54897,39.35041,"(39.3504100000, -76.5489700000)",STREET,1,2015-01-28 08:25:00,Medium,Auto Theft,winter,1,8
128239,2015-01-28,08:40:00,7A,5900 GLENKIRK RD,AUTO THEFT,Outside,NONE,414.0,NORTHEASTERN,Ramblewood,-76.58929,39.36459,"(39.3645900000, -76.5892900000)",STADIUM,1,2015-01-28 08:31:00,Medium,Auto Theft,winter,1,8
128240,2015-01-28,08:30:00,5C,900 RYAN ST,BURGLARY,Inside,NONE,932.0,SOUTHERN,Washington Village/Pigtow,-76.63206,39.28423,"(39.2842300000, -76.6320600000)",ROW/TOWNHO,1,2015-01-28 14:09:00,Medium,Burglary,winter,1,8
128243,2015-01-28,08:00:00,7A,100 DENISON ST,AUTO THEFT,Outside,NONE,843.0,SOUTHWESTERN,Allendale,-76.67647,39.289,"(39.2890000000, -76.6764700000)",STREET,1,2015-01-28 08:04:00,Medium,Auto Theft,winter,1,8
128245,2015-01-28,07:50:00,7A,2900 WESTFIELD AV,AUTO THEFT,Outside,NONE,424.0,NORTHEASTERN,Westfield,-76.55497,39.36103,"(39.3610300000, -76.5549700000)",DRIVEWAY,1,2015-01-28 08:14:00,Medium,Auto Theft,winter,1,7
128248,2015-01-28,07:00:00,6J,2100 WASHINGTON BD,LARCENY,Inside,NONE,935.0,SOUTHERN,Carroll Park,-76.64609,39.27227,"(39.2722700000, -76.6460900000)",ROW/TOWNHO,1,2015-01-29 14:01:00,Low,Traffic Stop,winter,1,7
128252,2015-01-28,05:30:00,5A,5600 TODD AV,BURGLARY,Inside,NONE,444.0,NORTHEASTERN,Frankford,-76.53931999999998,39.33597,"(39.3359700000, -76.5393200000)",ROW/TOWNHO,1,2015-01-28 19:09:00,Medium,Burglary,winter,1,5
128253,2015-01-28,01:25:00,4E,3900 DUDLEY AV,COMMON ASSAULT,Inside,HANDS,432.0,NORTHEASTERN,Belair-Edison,-76.5608,39.31725,"(39.3172500000, -76.5608000000)",ROW/TOWNHO,1,2015-01-28 01:14:00,Medium,Common Assault,winter,1,1
128255,2015-01-28,00:20:00,3AF,1900 BLOOMINGDALE RD,ROBBERY - STREET,Outside,FIREARM,811.0,SOUTHWESTERN,Walbrook,-76.67123000000002,39.30899,"(39.3089900000, -76.6712300000)",STREET,1,2015-01-28 00:22:00,High,Robbery Armed,winter,1,0
128256,2015-01-28,00:20:00,3AF,1900 BLOOMINGDALE RD,ROBBERY - STREET,Outside,FIREARM,811.0,SOUTHWESTERN,Walbrook,-76.67123000000002,39.30899,"(39.3089900000, -76.6712300000)",STREET,1,2015-01-28 00:22:00,High,Robbery Armed,winter,1,0
128259,2015-01-28,00:00:00,5C,200 RIDGEMEDE RD,BURGLARY,Inside,NONE,541.0,NORTHERN,Tuscany-Canterbury,-76.62451,39.33913,"(39.3391300000, -76.6245100000)",ROW/TOWNHO,1,2015-01-28 20:10:00,Medium,Burglary,winter,1,0
128021,2015-01-29,23:00:00,5A,1300 WELDON AV,BURGLARY,Inside,NONE,541.0,NORTHERN,Medfield,-76.63887,39.33785,"(39.3378500000, -76.6388700000)",ROW/TOWNHO,1,2015-01-29 23:09:00,Medium,Burglary,winter,1,23
128022,2015-01-29,23:00:00,6E,5800 THE ALAMEDA,LARCENY,Inside,NONE,522.0,NORTHERN,Glen Oaks,-76.59387,39.36395,"(39.3639500000, -76.5938700000)",OTHER/RESI,1,2015-01-30 10:06:00,Low,Larceny f/Auto,winter,1,23
128024,2015-01-29,22:30:00,6D,3600 ESTHER PL,LARCENY FROM AUTO,Outside,NONE,223.0,SOUTHEASTERN,Baltimore Highlands,-76.56730999999998,39.29438,"(39.2943800000, -76.5673100000)",STREET,1,2015-01-30 09:31:00,Low,Larceny f/Auto,winter,1,22
