Description,Post,District,Neighborhood,Longitude,Latitude,Premise,CallDescription,Year,median_household_income,households_below_poverty,perc18_24,perc25_64,perc65up,perc_asian,perc_aa,perc_hisp,perc_white,median_price_homes_sold,racial_diversity_index,num_households,Month,crime_hour,Outside,Weapon_FIREARM,Weapon_HANDS,Weapon_KNIFE,Weapon_NONE,Weapon_OTHER,call_hour,Season_autumn,Season_spring,Season_summer,Season_winter,Holiday,Weekend,Priority_HIGH,Priority_LOW,Priority_MEDIUM,Priority_NON-EMERGENCY,Priority_OUT OF SERVICE,Priority_UNKNOWN
5,133.0,0,206,-76.63245,39.3144,2,40,2015,34879.2634730539,29.2645556690501,9.08661119515885,55.5786686838124,10.731845688351,0.349848714069592,84.9848714069591,1.85325264750378,10.5238275340393,78950.0,29.1703693556245,78950.0,5,2,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0
4,423.0,2,101,-76.5702,39.3538,57,31,2015,53064.02138016356,11.577135059949038,8.478103312130797,58.07189233276602,11.421826176329354,1.754724514927218,60.355161188376194,3.157007531623613,29.019613584727196,103807.22222222222,53.445816869491644,117514.44444444444,1,17,0,0,0,0,1,0,17,0,0,0,1,0,0,0,0,1,0,0,0
14,813.0,7,213,-76.66793,39.30516,25,114,2015,31759.0589198036,21.3292117465224,11.0357622672894,52.6069989124176,13.1213613972235,0.204721386987397,97.4409826626575,1.45224233894185,0.358262427227944,17500.0,5.48908692351591,25358.0,1,18,1,1,0,0,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0
8,143.0,0,223,-76.62201999999999,39.29899,67,76,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,9,20,1,0,0,0,1,0,22,0,0,1,0,0,1,0,1,0,0,0,0
0,513.0,3,16,-76.60785,39.32424,67,15,2015,30685.0481481481,25.7916241062308,10.4638734501924,54.3608379649423,12.9970072680633,0.427533133817871,95.0299273193672,1.99871740059855,0.940572894399316,18250.0,13.0427041249364,22000.0,7,18,1,0,0,0,0,1,18,0,0,1,0,0,0,1,0,0,0,0,0
7,413.0,2,180,-76.59483,39.34309,67,75,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,6,19,1,0,0,0,1,0,10,0,1,0,0,0,0,0,1,0,0,0,0
4,632.0,4,89,-76.69768,39.358990000000006,2,75,2015,39690.7506702413,19.7963800904977,7.45750953867499,50.2428026361429,17.7997456353336,2.05804139206845,61.8048329286623,5.74632905538212,26.9048444906926,63500.0,57.6969044095538,102600.0,5,8,0,0,0,0,1,0,12,0,1,0,0,0,1,0,1,0,0,0,0
0,934.0,6,35,-76.64885,39.28303,67,15,2015,25151.9033149171,32.983682983683,8.36785901849799,53.5916438116356,11.2388399369785,1.28960728248818,74.2253603314466,6.16794071307697,13.9814436599171,15600.0,48.4187509048363,22500.0,11,20,1,0,0,1,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0
8,714.0,8,193,-76.64718,39.29206,67,76,2015,25151.9033149171,32.983682983683,8.36785901849799,53.5916438116356,11.2388399369785,1.28960728248818,74.2253603314466,6.16794071307697,13.9814436599171,15600.0,48.4187509048363,22500.0,5,21,1,0,0,0,1,0,6,0,1,0,0,0,1,0,1,0,0,0,0
4,841.0,7,153,-76.65844,39.27767,57,31,2015,25151.9033149171,32.983682983683,8.36785901849799,53.5916438116356,11.2388399369785,1.28960728248818,74.2253603314466,6.16794071307697,13.9814436599171,15600.0,48.4187509048363,22500.0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,415.0,2,195,-76.58532,39.351420000000005,1,40,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,4,21,1,0,1,0,0,0,21,0,1,0,0,0,0,0,0,1,0,0,0
8,443.0,2,83,-76.55635,39.32799,67,76,2015,39300.3550347222,16.8560253306016,9.58609341378001,59.0143875785832,9.40466646976921,4.74241593181722,75.6044048774313,3.80574659297076,14.3074131893169,69950.0,43.8512220954226,94500.0,1,19,1,0,0,0,1,0,22,0,0,0,1,0,1,0,1,0,0,0,0
8,213.0,5,79,-76.59283,39.2826,67,76,2015,82263.222972973,6.16438356164384,5.74784980071324,77.5435284245857,5.97860289490245,4.61506188378435,5.38074260541221,13.9081183134047,73.673169708412,255000.0,50.3365140665666,249000.0,12,22,1,0,0,0,1,0,7,0,0,0,1,1,0,0,1,0,0,0,0
7,111.0,0,59,-76.60981,39.28959,41,75,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,2,22,0,0,0,0,1,0,22,0,0,0,1,0,1,0,0,1,0,0,0
3,543.0,3,249,-76.60889,39.33097,67,27,2015,35686.137254902,14.2767295597484,9.13288866085172,58.2093381221139,14.7639815289892,2.32170343766034,75.846587993843,1.26988199076449,15.7260133401745,55000.0,40.3649947353663,79200.0,6,21,1,0,0,0,1,0,11,0,1,0,0,0,1,0,0,1,0,0,0
8,521.0,3,202,-76.60967,39.34756,45,76,2015,78174.8285968028,5.82491582491583,24.6075104951406,46.0693541894301,13.7500718845247,7.7865317154523,15.9008568635344,3.58847547300017,67.8187359825177,305000.0,51.3276920350079,347500.0,10,11,1,0,0,0,1,0,11,1,0,0,0,0,0,0,0,1,0,0,0
7,141.0,0,149,-76.61919,39.30177,65,75,2015,45454.4545454545,8.85245901639344,7.95577454632857,54.5727676961904,11.9697151784641,0.889316187958178,67.612065857469,5.54019949525297,22.0886912630693,109500.0,50.6817044242091,125000.0,9,16,0,0,0,0,1,0,10,0,0,1,0,0,0,0,1,0,0,0,0
7,631.0,4,204,-76.70652,39.35921,63,76,2015,39690.7506702413,19.7963800904977,7.45750953867499,50.2428026361429,17.7997456353336,2.05804139206845,61.8048329286623,5.74632905538212,26.9048444906926,63500.0,57.6969044095538,102600.0,1,18,0,0,0,0,1,0,18,0,0,0,1,0,0,0,1,0,0,0,0
7,211.0,5,118,-76.60285999999999,39.282990000000005,42,75,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,9,10,1,0,0,0,1,0,22,0,0,1,0,0,0,0,1,0,0,0,0
7,941.0,6,32,-76.62815,39.27199,11,75,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,11,11,0,0,0,0,1,0,17,1,0,0,0,0,1,0,1,0,0,0,0
8,612.0,4,184,-76.65916999999999,39.32738,67,124,2015,26191.5424657534,35.9310344827586,11.2517580872011,53.4793382894649,10.8766994842944,0.38175607795861,94.2937512557766,2.67899002076217,2.19007434197308,18050.0,15.2442220233299,21000.0,10,22,1,0,0,0,1,0,10,1,0,0,0,0,0,1,0,0,0,0,0
8,521.0,3,269,-76.61175,39.35251,67,76,2015,78174.8285968028,5.82491582491583,24.6075104951406,46.0693541894301,13.7500718845247,7.7865317154523,15.9008568635344,3.58847547300017,67.8187359825177,305000.0,51.3276920350079,347500.0,1,20,1,0,0,0,1,0,19,0,0,0,1,0,1,0,1,0,0,0,0
5,641.0,4,103,-76.67313,39.31636,57,40,2015,35968.3926701571,18.307426597582,19.2481688927187,47.4903059026282,15.1658767772512,0.269280482550625,94.3558810857389,0.430848772081,1.91727703576045,36100.0,11.3703966048323,41500.0,1,14,0,0,1,0,0,0,14,0,0,0,1,0,0,0,0,1,0,0,0
7,212.0,5,247,-76.59954,39.29252,56,75,2015,39573.5531914894,38.1044487427466,10.7104984093319,61.3821138211382,5.95616825733475,4.82502651113468,58.4835630965005,8.69565217391304,27.0236832803111,284000.0,61.8036045427342,292900.0,4,20,0,0,0,0,1,0,20,0,1,0,0,0,0,0,1,0,0,0,0
12,142.0,0,162,-76.6185,39.29745,67,109,2015,41170.4607250755,7.5716603569497,18.3622189291927,61.8710134656272,13.5558275884286,8.63990722247278,29.9594098318407,5.77282391598479,52.322659622447,220000.0,64.7467184435098,220000.0,11,21,1,0,0,1,0,0,21,1,0,0,0,0,0,1,0,0,0,0,0
7,111.0,0,59,-76.61286,39.28959,56,75,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,7,15,0,0,0,0,1,0,15,0,0,1,0,0,0,0,1,0,0,0,0
8,221.0,5,145,-76.57701,39.29464,67,76,2015,57200.2977099237,26.2806236080178,9.27614311368974,62.902334576599,6.07128056361376,0.884100013814063,34.1690841276419,15.5270064926095,46.7191601049869,189750.0,67.8682864576828,189950.0,1,11,1,0,0,0,1,0,11,0,0,0,1,0,0,0,1,0,0,0,0
5,411.0,2,48,-76.59463000000001,39.32828,57,15,2015,44102.318986667044,14.570103375684283,8.956598893566134,56.46093251054993,11.85650237322703,1.719332299365423,68.55809134017342,3.805211613965946,21.195789497119097,94189.0756302521,44.661338591077225,108068.73949579832,9,10,0,0,1,0,0,0,10,0,0,1,0,0,1,1,0,0,0,0,0
5,425.0,2,214,-76.54283000000001,39.3583,57,40,2015,63600.2200920245,8.69700748129676,7.9409802031586,57.848298361385,9.77978794394602,1.10476755394083,62.7715577963965,1.49032401571884,30.9928078890784,88500.0,50.9799072963867,116600.0,4,18,0,0,1,0,0,0,18,0,1,0,0,0,0,0,0,1,0,0,0
3,413.0,3,166,-76.59925,39.34773,23,27,2015,53974.2569124424,7.97453001819284,26.2021358192224,42.728184553661,14.3902295120656,0.973508761578854,85.7100713906425,2.67862410761697,7.36326626939642,120000.0,28.3942604161178,115000.0,9,23,1,0,0,0,1,0,13,0,0,1,0,0,1,0,0,1,0,0,0
0,331.0,1,23,-76.59149000000001,39.30777,67,15,2015,23625.756916996,25.820991629105,9.5046157846834,53.0750227538682,12.9371993238851,0.0,94.6690937459368,1.91132492523729,2.89949291379535,39500.0,10.1383126509427,32450.0,8,14,1,0,0,0,0,1,14,0,0,1,0,0,1,1,0,0,0,0,0
4,343.0,1,176,-76.60221999999999,39.30442,57,31,2015,23625.756916996,25.820991629105,9.5046157846834,53.0750227538682,12.9371993238851,0.0,94.6690937459368,1.91132492523729,2.89949291379535,39500.0,10.1383126509427,32450.0,1,8,0,0,0,0,1,0,21,0,0,0,1,0,0,0,0,1,0,0,0
7,441.0,2,38,-76.53455,39.33326,69,75,2015,39300.3550347222,16.8560253306016,9.58609341378001,59.0143875785832,9.40466646976921,4.74241593181722,75.6044048774313,3.80574659297076,14.3074131893169,69950.0,43.8512220954226,94500.0,1,8,0,0,0,0,1,0,18,0,0,0,1,0,0,0,1,0,0,0,0
5,532.0,3,54,-76.66086999999999,39.3508,2,15,2015,33139.182464455,17.4418604651163,10.0034228991956,54.2700667465343,17.0973814821154,0.282389183638542,95.9952079411261,0.898511038849906,1.77990758172172,19800.0,8.82797391336189,40000.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,343.0,1,176,-76.6008,39.31086,57,44,2015,23625.756916996,25.820991629105,9.5046157846834,53.0750227538682,12.9371993238851,0.0,94.6690937459368,1.91132492523729,2.89949291379535,39500.0,10.1383126509427,32450.0,3,11,0,0,0,0,1,0,13,0,0,0,1,0,0,0,1,0,0,0,0
7,142.0,0,162,-76.61206,39.29651,53,51,2015,41170.4607250755,7.5716603569497,18.3622189291927,61.8710134656272,13.5558275884286,8.63990722247278,29.9594098318407,5.77282391598479,52.322659622447,220000.0,64.7467184435098,220000.0,2,12,0,0,0,0,1,0,14,0,0,0,1,0,0,0,1,0,0,0,0
7,833.0,7,10,-76.69949,39.27709,67,76,2015,51537.5820754717,11.1696522655427,8.09616536848412,56.3810665068904,10.6051527860995,0.838825644098262,78.0781905332534,2.83852606351108,15.4433792690234,126000.0,39.162063095899,139500.0,10,17,1,0,0,0,1,0,13,1,0,0,0,0,0,0,1,0,0,0,0
8,931.0,6,112,-76.63362,39.28656,67,76,2015,18755.4064039409,48.7209302325581,11.2286411716843,53.8852725793328,9.01139137510171,1.42392188771359,79.1497152156225,1.81041497152156,15.9072416598861,59000.0,36.3558375737129,73600.0,12,19,1,0,0,0,1,0,10,0,0,0,1,0,0,0,1,0,0,0,0
7,223.0,5,6,-76.56551999999999,39.2915,65,75,2015,68702.25,9.55993930197269,9.11205363250787,65.5903680394035,10.0013681762211,1.45026679436311,8.94787248597619,17.1158845259269,70.1874401422903,265000.0,52.8708938266695,259688.0,7,13,0,0,0,0,1,0,13,0,0,1,0,0,1,0,1,0,0,0,0
2,424.0,2,253,-76.55237,39.36278,55,15,2015,63600.2200920245,8.69700748129676,7.9409802031586,57.848298361385,9.77978794394602,1.10476755394083,62.7715577963965,1.49032401571884,30.9928078890784,88500.0,50.9799072963867,116600.0,11,13,0,0,0,0,1,0,12,1,0,0,0,1,0,1,0,0,0,0,0
8,421.0,2,131,-76.56939,39.34668,67,76,2015,66010.877443609,9.35610103166133,8.13260390299665,61.0190250673634,12.0600963501266,2.4985710786315,55.8095860210664,2.35159630930024,35.4045888789091,106000.0,56.9231614992498,129000.0,2,18,1,0,0,0,1,0,7,0,0,0,1,0,0,0,1,0,0,0,0
0,541.0,3,211,-76.63103000000001,39.34467,67,15,2015,105555.333333333,3.75275938189845,9.13385826771654,49.8687664041995,20.5905511811024,6.95538057742782,6.86351706036745,2.93963254593176,79.6587926509186,269900.0,34.8290620095258,317762.0,6,22,1,1,0,0,0,0,22,0,1,0,0,0,0,1,0,0,0,0,0
4,833.0,7,268,-76.69255,39.2782,2,44,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,7,12,0,0,0,0,1,0,12,0,0,1,0,0,0,0,1,0,0,0,0
7,424.0,2,253,-76.55332,39.36178,56,75,2015,63600.2200920245,8.69700748129676,7.9409802031586,57.848298361385,9.77978794394602,1.10476755394083,62.7715577963965,1.49032401571884,30.9928078890784,88500.0,50.9799072963867,116600.0,8,11,0,0,0,0,1,0,11,0,0,1,0,0,0,0,1,0,0,0,0
12,614.0,4,40,-76.66873000000001,39.34601,67,109,2015,26191.5424657534,35.9310344827586,11.2517580872011,53.4793382894649,10.8766994842944,0.38175607795861,94.2937512557766,2.67899002076217,2.19007434197308,18050.0,15.2442220233299,21000.0,2,16,1,1,0,0,0,0,16,0,0,0,1,0,0,1,0,0,0,0,0
8,931.0,6,112,-76.63374,39.28868,67,76,2015,18755.4064039409,48.7209302325581,11.2286411716843,53.8852725793328,9.01139137510171,1.42392188771359,79.1497152156225,1.81041497152156,15.9072416598861,59000.0,36.3558375737129,73600.0,1,12,1,0,0,0,1,0,12,0,0,0,1,0,0,0,1,0,0,0,0
5,111.0,0,59,-76.61811999999999,39.29245,6,40,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,2,20,0,0,1,0,0,0,22,0,0,0,1,0,0,0,0,1,0,0,0
5,323.0,1,154,-76.58507,39.29875,67,124,2015,26136.1363636364,32.8238719068413,14.5613548028873,49.3892282065519,6.51027207107163,0.111049416990561,88.0899500277624,7.00999444752915,2.7623542476402,19000.0,29.4676043078257,26250.0,5,22,1,0,1,0,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0
7,113.0,0,60,-76.61466999999999,39.28647,18,96,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,11,13,0,0,0,0,1,0,18,1,0,0,0,0,1,0,0,0,1,0,0
7,211.0,5,118,-76.60285999999999,39.282990000000005,32,75,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,8,16,0,0,0,0,1,0,16,0,0,1,0,0,1,0,1,0,0,0,0
5,312.0,1,175,-76.60432,39.30061,57,44,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,8,21,0,0,1,0,0,0,21,0,0,1,0,0,1,0,1,0,0,0,0
7,143.0,0,223,-76.62138,39.29606,57,75,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,2,7,0,0,0,0,1,0,22,0,0,0,1,1,0,0,1,0,0,0,0
7,531.0,3,102,-76.6365,39.3306,59,75,2015,58644.1736641221,7.13874496257916,7.45167562621526,64.3657783369553,13.7081093446186,7.0113233443898,10.734301727096,4.51790003431316,74.8255747455107,184950.0,42.6357060591214,178000.0,1,20,0,0,0,0,1,0,13,0,0,0,1,0,0,0,0,0,0,1,0
0,421.0,2,156,-76.58448,39.3272,67,42,2015,43907.48762567678,14.69957810917973,8.603376188701667,56.8511168633565,11.665733355854883,1.6503530757138265,71.4014084387125,3.7632747839638316,20.465508686299835,87558.33333333333,46.497019477021645,105725.0,3,18,1,0,0,0,0,1,18,0,0,0,1,0,1,1,0,0,0,0,0
7,112.0,0,118,-76.60774,39.28676,55,75,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,9,9,0,0,0,0,1,0,17,0,0,1,0,0,0,0,1,0,0,0,0
8,223.0,5,6,-76.56738,39.29568,67,76,2015,68702.25,9.55993930197269,9.11205363250787,65.5903680394035,10.0013681762211,1.45026679436311,8.94787248597619,17.1158845259269,70.1874401422903,265000.0,52.8708938266695,259688.0,6,1,1,0,0,0,1,0,14,0,0,1,0,0,0,0,1,0,0,0,0
8,844.0,7,69,-76.68141999999999,39.29878,23,76,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,6,13,1,0,0,0,1,0,9,0,1,0,0,0,1,0,1,0,0,0,0
7,212.0,5,240,-76.58475,39.28693,67,75,2015,82263.222972973,6.16438356164384,5.74784980071324,77.5435284245857,5.97860289490245,4.61506188378435,5.38074260541221,13.9081183134047,73.673169708412,255000.0,50.3365140665666,249000.0,11,8,1,0,0,0,1,0,12,1,0,0,0,0,0,0,1,0,0,0,0
5,212.0,5,26,-76.58909,39.29121,52,40,2015,82263.222972973,6.16438356164384,5.74784980071324,77.5435284245857,5.97860289490245,4.61506188378435,5.38074260541221,13.9081183134047,73.673169708412,255000.0,50.3365140665666,249000.0,4,9,1,0,1,0,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0
7,533.0,3,216,-76.64778000000001,39.36623,6,75,2015,77390.1865203762,5.05569837189374,3.44760420724581,57.4016361511492,17.2574990261005,6.73938449552006,25.2434748733931,3.54499415660304,63.6540708998831,265000.0,53.1506976858932,280000.0,8,23,0,0,0,0,1,0,14,0,0,1,0,0,0,0,1,0,0,0,0
3,711.0,8,84,-76.64618,39.29201,67,27,2015,25151.9033149171,32.983682983683,8.36785901849799,53.5916438116356,11.2388399369785,1.28960728248818,74.2253603314466,6.16794071307697,13.9814436599171,15600.0,48.4187509048363,22500.0,6,16,1,0,0,0,1,0,10,0,0,1,0,0,0,0,0,1,0,0,0
5,311.0,1,95,-76.61225999999999,39.30924,57,40,2015,41170.4607250755,7.5716603569497,18.3622189291927,61.8710134656272,13.5558275884286,8.63990722247278,29.9594098318407,5.77282391598479,52.322659622447,220000.0,64.7467184435098,220000.0,1,12,0,0,1,0,0,0,20,0,0,0,1,0,0,0,0,1,0,0,0
7,111.0,0,59,-76.61515,39.29012,40,75,2015,46132.8669064748,5.45454545454545,19.668526974463,69.8291899205141,4.41400304414003,12.0243531202435,31.2531709791984,5.46254016573651,46.6768138001015,215000.0,67.5631300479776,207000.0,12,14,0,0,0,0,1,0,13,1,0,0,0,0,0,0,1,0,0,0,0
8,722.0,8,152,-76.65096,39.29365,45,76,2015,24108.1525641026,35.8477743798845,10.729475447867,51.84946513726,11.4061090346694,0.393091893285217,96.4299523134425,0.380203634488981,0.824848562959144,12550.0,7.18959568030168,26000.0,6,7,1,0,0,0,1,0,17,0,1,0,0,0,0,0,1,0,0,0,0
3,741.0,8,66,-76.65178,39.3071,67,27,2015,24108.1525641026,35.8477743798845,10.729475447867,51.84946513726,11.4061090346694,0.393091893285217,96.4299523134425,0.380203634488981,0.824848562959144,12550.0,7.18959568030168,26000.0,8,2,1,0,0,0,1,0,12,0,0,1,0,0,0,0,0,1,0,0,0
7,112.0,0,118,-76.60774,39.2867,65,75,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,12,19,0,0,0,0,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0
4,211.0,5,194,-76.59659,39.288070000000005,57,124,2015,39573.5531914894,38.1044487427466,10.7104984093319,61.3821138211382,5.95616825733475,4.82502651113468,58.4835630965005,8.69565217391304,27.0236832803111,284000.0,61.8036045427342,292900.0,2,2,0,0,0,0,1,0,21,0,0,0,1,0,0,0,1,0,0,0,0
7,843.0,7,1,-76.67527,39.29107,42,75,2015,36701.906741573,24.1471215351812,10.3171641791045,51.0012437810945,13.5385572139304,0.422885572139304,86.865671641791,1.56094527363184,8.95522388059701,35500.0,24.7291528613101,42500.0,2,21,1,0,0,0,1,0,10,0,0,0,1,0,0,0,1,0,0,0,0
3,425.0,2,214,-76.53881,39.35711,67,27,2015,63600.2200920245,8.69700748129676,7.9409802031586,57.848298361385,9.77978794394602,1.10476755394083,62.7715577963965,1.49032401571884,30.9928078890784,88500.0,50.9799072963867,116600.0,1,22,1,0,0,0,1,0,7,0,0,0,1,0,0,0,0,1,0,0,0
3,441.0,2,200,-76.54438,39.31561,28,27,2015,30838.8732876712,26.2565641410353,6.1973849185026,53.179294286226,13.5411069317571,1.79115171054988,26.9747447608812,21.8699623858141,46.5162099229805,67000.0,74.8594375036663,83000.0,6,4,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
4,131.0,0,61,-76.6358,39.30906,57,27,2015,17042.1172680412,46.6466466466466,11.7664581471552,46.1026710356469,10.3961870717903,1.47949558137226,93.0493496177142,0.506404527852249,3.53490219441962,60000.0,13.6921512053331,53465.0,3,2,0,0,0,0,1,0,11,0,0,0,1,0,1,0,0,1,0,0,0
5,813.0,7,213,-76.66816999999999,39.302620000000005,67,40,2015,31759.0589198036,21.3292117465224,11.0357622672894,52.6069989124176,13.1213613972235,0.204721386987397,97.4409826626575,1.45224233894185,0.358262427227944,17500.0,5.48908692351591,25358.0,11,21,1,0,1,0,0,0,21,1,0,0,0,0,0,0,0,1,0,0,0
4,211.0,1,123,-76.60784,39.29337,57,124,2015,14417.9060509554,44.3850267379679,13.4194938072159,48.7345180398492,13.2579429186861,2.13247172859451,88.3144857296715,1.17393645665051,8.01292407108239,94250.0,22.981281169973,149900.0,11,20,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0
8,942.0,6,78,-76.60807,39.27861,67,76,2015,88465.2048104956,7.52857705951912,9.37593759375938,67.5067506750675,11.4911491149115,4.81548154815482,12.8412841284128,4.67296729672967,75.5250525052505,290000.0,41.1738570342673,291000.0,10,8,1,0,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0
0,514.0,3,174,-76.6173,39.31631,67,109,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,5,4,1,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0
7,822.0,7,116,-76.69863000000001,39.29564,57,75,2015,51537.5820754717,11.1696522655427,8.09616536848412,56.3810665068904,10.6051527860995,0.838825644098262,78.0781905332534,2.83852606351108,15.4433792690234,126000.0,39.162063095899,139500.0,1,16,0,0,0,0,1,0,16,0,0,0,1,0,0,0,1,0,0,0,0
7,443.0,2,83,-76.54682,39.32228,29,40,2015,39300.3550347222,16.8560253306016,9.58609341378001,59.0143875785832,9.40466646976921,4.74241593181722,75.6044048774313,3.80574659297076,14.3074131893169,69950.0,43.8512220954226,94500.0,12,18,0,0,0,0,1,0,16,1,0,0,0,0,0,0,0,1,0,0,0
3,341.0,1,7,-76.61198,39.31655,67,27,2015,32241.1382211538,23.8470873786408,30.2971732302489,52.0657163566079,7.07900459048079,13.8620439719739,32.0367238463397,5.20053152935492,44.4853829427398,167000.0,67.515184839871,170000.0,12,20,1,0,0,0,1,0,7,1,0,0,0,0,0,0,0,1,0,0,0
